2025-02-04 17:34:35.706 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-04 17:34:35.946 | INFO     | __main__:<module>:50 - Project root: C:\Users\18165\Documents\44671_Streaming\buzzline-04-valenti
2025-02-04 17:34:36.032 | INFO     | __main__:<module>:54 - Data folder: C:\Users\18165\Documents\44671_Streaming\buzzline-04-valenti\data
2025-02-04 17:34:36.114 | INFO     | __main__:<module>:58 - Data file: C:\Users\18165\Documents\44671_Streaming\buzzline-04-valenti\data\buzz_live.json
2025-02-04 17:34:36.170 | INFO     | __main__:main:125 - START producer...
2025-02-04 17:34:36.184 | INFO     | __main__:main:126 - Hit CTRL c (or CMD c) to close.
2025-02-04 17:34:36.227 | INFO     | __main__:get_message_interval:40 - Message interval: 3 seconds
2025-02-04 17:34:36.229 | INFO     | __main__:main:134 - {'message': 'I just shared a movie! It was exciting.', 'author': 'Charlie'}
2025-02-04 17:34:39.242 | INFO     | __main__:main:134 - {'message': 'I just shared a movie! It was weird.', 'author': 'Bob'}
2025-02-04 17:34:42.285 | INFO     | __main__:main:134 - {'message': 'I just saw a trick! It was weird.', 'author': 'Eve'}
2025-02-04 17:34:45.320 | INFO     | __main__:main:134 - {'message': 'I just saw a trick! It was funny.', 'author': 'Charlie'}
2025-02-04 17:34:48.325 | INFO     | __main__:main:134 - {'message': 'I just loved an app! It was amazing.', 'author': 'Eve'}
2025-02-04 17:34:51.328 | INFO     | __main__:main:134 - {'message': 'I just found a meme! It was amazing.', 'author': 'Charlie'}
2025-02-04 17:34:54.336 | INFO     | __main__:main:134 - {'message': 'I just loved a trick! It was weird.', 'author': 'Charlie'}
2025-02-04 17:34:57.354 | INFO     | __main__:main:134 - {'message': 'I just found a trick! It was amazing.', 'author': 'Charlie'}
2025-02-04 17:35:00.376 | INFO     | __main__:main:134 - {'message': 'I just loved a meme! It was amazing.', 'author': 'Alice'}
2025-02-04 17:35:03.416 | INFO     | __main__:main:134 - {'message': 'I just loved a trick! It was boring.', 'author': 'Bob'}
2025-02-04 17:35:06.419 | INFO     | __main__:main:134 - {'message': 'I just found a meme! It was boring.', 'author': 'Alice'}
2025-02-04 17:35:09.455 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was amazing.', 'author': 'Charlie'}
2025-02-04 17:35:12.517 | INFO     | __main__:main:134 - {'message': 'I just loved a trick! It was weird.', 'author': 'Alice'}
2025-02-04 17:35:15.524 | INFO     | __main__:main:134 - {'message': 'I just found a trick! It was exciting.', 'author': 'Eve'}
2025-02-04 17:35:18.528 | INFO     | __main__:main:134 - {'message': 'I just saw a story! It was boring.', 'author': 'Eve'}
2025-02-04 17:35:21.531 | INFO     | __main__:main:134 - {'message': 'I just found an app! It was boring.', 'author': 'Bob'}
2025-02-04 17:35:24.534 | INFO     | __main__:main:134 - {'message': 'I just found a meme! It was amazing.', 'author': 'Alice'}
2025-02-04 17:35:27.688 | INFO     | __main__:main:134 - {'message': 'I just saw a trick! It was boring.', 'author': 'Bob'}
2025-02-04 17:35:30.696 | INFO     | __main__:main:134 - {'message': 'I just saw a story! It was amazing.', 'author': 'Charlie'}
2025-02-04 17:35:33.698 | INFO     | __main__:main:134 - {'message': 'I just found a trick! It was weird.', 'author': 'Bob'}
2025-02-04 17:35:36.700 | INFO     | __main__:main:134 - {'message': 'I just shared a trick! It was amazing.', 'author': 'Alice'}
